cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
gpfbjoek-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gpffndgn-1,TMA00317,Sst,False,False,False,Sst
gpghkode-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gphnjglj-1,TMA00317,C-LTMR,False,False,False,C-LTMR
gpihinla-1,TMA00317,CGRP-Alpha,False,False,False,CGRP-Alpha
gpihmgfk-1,TMA00317,CGRP-Alpha,False,False,False,CGRP-Alpha
gpjahbad-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gpjdiife-1,TMA00317,Sst,False,False,False,Sst
gpjknnbn-1,TMA00317,Sst,False,False,False,Sst
gpjmbkee-1,TMA00317,C-LTMR,False,False,False,C-LTMR
gpnandod-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
